F,S,#,DRIVER,LAPS,,POINTS,STATUS
1,1,02,C Barron,24,21,185,Running
2,5,20,T Stewart,24,2,175,Running
3,4,25,T Barron,24,1,170,Running
4,3,6,M Martin,23,0,160,Running
5,6,99,J Burton,23,0,155,Running
6,7,18,B Labonte,23,0,150,Running
7,16,3,D Earnhardt,23,0,146,Running
8,2,17,M Kenseth,23,0,142,Running
9,10,22,W Burton,23,0,138,Running
10,9,2,R Wallace,23,0,134,Running
11,15,24,J Gordon,23,0,130,Running
12,18,33,K Schrader,23,0,127,Running
13,19,8,D Earnhardt Jr.,23,0,124,Running
14,14,23,J Spencer,23,0,121,Running
15,24,4,B Hamilton,23,0,118,Running
16,13,5,T Labonte,23,0,115,Running
17,11,12,J Mayfield,23,0,112,Running
18,21,21,E Sadler,23,0,109,Running
19,23,43,J Andretti,23,0,106,Running
20,20,1,S Park,23,0,103,Running
21,35,7,M Waltrip,23,0,100,Running
22,29,42,J Nemechek,23,0,97,Running
23,38,16,K Lepage,23,0,94,Running
24,26,97,C Little,23,0,91,Running
25,33,98,R Mast,23,0,88,Running
26,27,75,T Musgrave,23,0,85,Running
27,30,10,R Rudd,23,0,82,Running
28,41,60,G Bodine,23,0,79,Running
29,17,40,S Marlin,23,0,76,Running
30,22,94,B Elliott,23,0,73,Running
31,34,28,K Irwin Jr.,23,0,70,Running
32,32,26,J Benson,23,0,67,Running
33,31,44,K Petty,23,0,64,Running
34,39,9,J Nadeau,23,0,61,Running
35,36,41,D Green,23,0,58,Running
36,25,11,B Bodine,23,0,55,Running
37,42,66,D Waltrip,23,0,52,Running
38,40,36,E Irvan,23,0,49,Running
39,28,55,K Wallace,23,0,46,Running
40,12,31,M Skinner,23,0,43,Running
41,37,45,R Bickle,22,0,40,Running
42,8,88,D Jarrett,18,0,37,Gearbox
